file,line,end_line,function,is_test
python/ecsp_reactive/configuration.py,372,378,_child,False
python/ecsp_reactive/configuration.py,381,385,_boolean,False
python/ecsp_reactive/configuration.py,388,402,_deep_copy_freeze,False
python/ecsp_reactive/configuration.py,405,411,_runtime_real,False
python/ecsp_reactive/configuration.py,414,419,_runtime_integer,False
python/ecsp_reactive/configuration.py,834,1175,parse_reactive_config,False
python/ecsp_reactive/configuration.py,1178,1224,load_reactive_config,False
python/ecsp_reactive/configuration.py,488,501,__post_init__,False
python/ecsp_reactive/configuration.py,503,733,validate_runtime_contract,False
python/ecsp_reactive/configuration.py,735,752,runtime_configuration_snapshot,False
python/ecsp_reactive/configuration.py,754,823,runtime_provenance_audit,False
python/ecsp_reactive/configuration.py,826,827,dx_m,False
python/ecsp_reactive/configuration.py,830,831,dy_m,False
python/ecsp_reactive/configuration.py,843,850,q,False
python/ecsp_reactive/configuration.py,852,899,integer,False
python/ecsp_reactive/configuration.py,1206,1221,merge,False
python/ecsp_reactive/core.py,33,49,_state_fp64,False
python/ecsp_reactive/core.py,52,59,_broadcast_fp64,False
python/ecsp_reactive/core.py,62,168,primitive_to_conservative,False
python/ecsp_reactive/core.py,171,210,physical_state_mask,False
python/ecsp_reactive/core.py,213,261,conservative_to_primitive,False
python/ecsp_reactive/core.py,264,286,flux_x,False
python/ecsp_reactive/core.py,289,311,flux_y,False
python/ecsp_reactive/electrical.py,20,47,canonical_bool_mask,False
python/ecsp_reactive/electrical.py,50,56,_immutable_bool_mask,False
python/ecsp_reactive/electrical.py,85,109,gradient_2d,False
python/ecsp_reactive/electrical.py,112,152,joule_heating_sigma_e2,False
python/ecsp_reactive/electrical.py,155,182,surface_heat_flux_to_volume,False
python/ecsp_reactive/electrical.py,66,82,build,False
python/ecsp_reactive/electrical.py,193,200,total_heat_W_per_m3,False
python/ecsp_reactive/eos.py,39,44,_as_fp64,False
python/ecsp_reactive/eos.py,47,55,_finite_positive_parameter,False
python/ecsp_reactive/eos.py,58,59,_maybe_scalar,False
python/ecsp_reactive/eos.py,62,75,_require_positive_finite,False
python/ecsp_reactive/eos.py,99,127,__post_init__,False
python/ecsp_reactive/eos.py,129,135,metadata,False
python/ecsp_reactive/eos.py,137,159,pressure_from_density,False
python/ecsp_reactive/eos.py,161,165,pressure,False
python/ecsp_reactive/eos.py,167,187,pressure_from_rho_e,False
python/ecsp_reactive/eos.py,189,213,sound_speed,False
python/ecsp_reactive/eos.py,215,243,cold_specific_energy,False
python/ecsp_reactive/eos.py,245,269,specific_internal_energy_from_temperature,False
python/ecsp_reactive/eos.py,271,299,temperature_from_rho_e,False
python/ecsp_reactive/eos.py,301,310,temperature,False
python/ecsp_reactive/eos.py,312,319,specific_internal_energy_from_pressure,False
python/ecsp_reactive/eos.py,332,343,__post_init__,False
python/ecsp_reactive/eos.py,346,347,cv_J_per_kg_K,False
python/ecsp_reactive/eos.py,349,350,metadata,False
python/ecsp_reactive/eos.py,352,370,pressure_from_rho_e,False
python/ecsp_reactive/eos.py,372,381,pressure,False
python/ecsp_reactive/eos.py,383,400,sound_speed,False
python/ecsp_reactive/eos.py,402,415,specific_internal_energy_from_pressure,False
python/ecsp_reactive/eos.py,417,428,specific_internal_energy_from_temperature,False
python/ecsp_reactive/eos.py,430,447,temperature_from_rho_e,False
python/ecsp_reactive/eos.py,449,458,temperature,False
python/ecsp_reactive/front.py,31,35,_immutable_float_array,False
python/ecsp_reactive/front.py,38,42,_immutable_int_array,False
python/ecsp_reactive/front.py,45,49,_immutable_bool_array,False
python/ecsp_reactive/front.py,226,267,axis_aligned_sampling_frame,False
python/ecsp_reactive/front.py,270,290,_validated_species_progress,False
python/ecsp_reactive/front.py,293,299,_validated_threshold,False
python/ecsp_reactive/front.py,302,338,_bilinear_sample_cell_centred,False
python/ecsp_reactive/front.py,341,383,_ray_threshold_intersections,False
python/ecsp_reactive/front.py,386,465,extract_species_isofront,False
python/ecsp_reactive/front.py,468,473,_same_sampling_frame,False
python/ecsp_reactive/front.py,476,566,measure_normal_regression,False
python/ecsp_reactive/front.py,569,601,track_species_isofront_motion,False
python/ecsp_reactive/front.py,604,679,evaluate_species_threshold_sensitivity,False
python/ecsp_reactive/front.py,64,98,__post_init__,False
python/ecsp_reactive/front.py,101,102,ray_count,False
python/ecsp_reactive/front.py,104,108,coordinates_xy_m,False
python/ecsp_reactive/front.py,137,162,__post_init__,False
python/ecsp_reactive/front.py,197,212,__post_init__,False
python/ecsp_reactive/level_set.py,187,194,_validated_spacing,False
python/ecsp_reactive/level_set.py,197,212,_validated_phi,False
python/ecsp_reactive/level_set.py,215,220,_coerce_boundary,False
python/ecsp_reactive/level_set.py,223,227,_pad_along_last_axis,False
python/ecsp_reactive/level_set.py,230,282,_weno5_backward_derivative,False
python/ecsp_reactive/level_set.py,285,336,weno5_one_sided_derivatives,False
python/ecsp_reactive/level_set.py,339,353,_broadcast_velocity,False
python/ecsp_reactive/level_set.py,356,398,level_set_advection_rhs,False
python/ecsp_reactive/level_set.py,401,424,recommended_level_set_timestep_s,False
python/ecsp_reactive/level_set.py,427,435,_ssprk3,False
python/ecsp_reactive/level_set.py,438,450,_first_differences,False
python/ecsp_reactive/level_set.py,453,465,_centred_gradient_components,False
python/ecsp_reactive/level_set.py,468,499,signed_distance_rms_error,False
python/ecsp_reactive/level_set.py,502,531,_negative_triangle_fraction,False
python/ecsp_reactive/level_set.py,534,578,zero_contour_interior_area_m2,False
python/ecsp_reactive/level_set.py,581,645,reinitialize_transported_level_set,False
python/ecsp_reactive/level_set.py,648,774,advect_material_level_set,False
python/ecsp_reactive/level_set.py,58,63,__post_init__,False
python/ecsp_reactive/level_set.py,83,123,validate,False
python/ecsp_reactive/level_set.py,134,143,__post_init__,False
python/ecsp_reactive/level_set.py,146,149,interior_mask,False
python/ecsp_reactive/level_set.py,152,153,exterior_mask,False
python/ecsp_reactive/level_set.py,614,635,reinitialisation_rhs,False
python/ecsp_reactive/level_set.py,700,710,physical_rhs,False
python/ecsp_reactive/numerics.py,102,112,_boundary_value,False
python/ecsp_reactive/numerics.py,115,127,_normalise_spatial_axis,False
python/ecsp_reactive/numerics.py,130,171,_pad_spatial,False
python/ecsp_reactive/numerics.py,174,207,_weno_js_weights,False
python/ecsp_reactive/numerics.py,210,336,weno5_js_reconstruct,False
python/ecsp_reactive/numerics.py,339,349,_first_order_face_states,False
python/ecsp_reactive/numerics.py,352,365,_primitive_reconstruction_fields,False
python/ecsp_reactive/numerics.py,368,399,_primitive_faces_to_conservative,False
python/ecsp_reactive/numerics.py,402,459,hll_flux,False
python/ecsp_reactive/numerics.py,462,530,interface_fluxes,False
python/ecsp_reactive/numerics.py,533,560,finite_volume_rhs,False
python/ecsp_reactive/numerics.py,563,583,max_signal_speed,False
python/ecsp_reactive/numerics.py,586,606,cfl_time_step,False
python/ecsp_reactive/numerics.py,613,665,ssprk3_step,False
python/ecsp_reactive/numerics.py,83,86,positivity_face_fallback_fraction,False
python/ecsp_reactive/numerics.py,88,99,as_dict,False
python/ecsp_reactive/numerics.py,634,646,evaluate,False
python/ecsp_reactive/parallel.py,20,31,row_partition,False
python/ecsp_reactive/parallel.py,34,40,all_row_partitions,False
python/ecsp_reactive/parallel.py,43,53,add_outflow_row_halos,False
python/ecsp_reactive/parallel.py,56,62,add_periodic_row_halos,False
python/ecsp_reactive/parallel.py,74,83,__post_init__,False
python/ecsp_reactive/parallel.py,86,93,world,False
python/ecsp_reactive/parallel.py,96,97,local_rows,False
python/ecsp_reactive/parallel.py,99,111,scatter_rows,False
python/ecsp_reactive/parallel.py,113,154,exchange_row_halos,False
python/ecsp_reactive/parallel.py,156,166,gather_rows,False
python/ecsp_reactive/provenance.py,162,171,validate_model_mode,False
python/ecsp_reactive/provenance.py,33,38,__init__,False
python/ecsp_reactive/provenance.py,49,80,parse,False
python/ecsp_reactive/provenance.py,89,108,quantity,False
python/ecsp_reactive/provenance.py,110,136,algorithm,False
python/ecsp_reactive/provenance.py,138,159,report,False
python/ecsp_reactive/reaction.py,71,128,arrhenius_rate,False
python/ecsp_reactive/reaction.py,131,181,reaction_source,False
python/ecsp_reactive/reaction.py,43,65,__post_init__,False
python/ecsp_reactive/reaction.py,67,68,metadata,False
python/ecsp_reactive/solid.py,51,67,laplacian_2d,False
python/ecsp_reactive/solid.py,70,107,solid_arrhenius_rate,False
python/ecsp_reactive/solid.py,110,153,solid_thermal_rhs,False
python/ecsp_reactive/solid.py,156,199,solid_stable_time_step,False
python/ecsp_reactive/solid.py,202,235,advance_solid_ssprk3,False
python/ecsp_reactive/solid.py,31,42,__post_init__,False
python/ecsp_reactive/solid.py,45,48,thermal_diffusivity_m2_per_s,False
python/ecsp_reactive/solid.py,216,222,valid,False
python/ecsp_reactive/solver.py,78,91,_surface_geometry_sha256,False
python/ecsp_reactive/solver.py,94,112,_terminal_remainder_summary,False
python/ecsp_reactive/solver.py,115,130,_immutable_fp64,False
python/ecsp_reactive/solver.py,133,134,_immutable_state,False
python/ecsp_reactive/solver.py,137,199,_json_value,False
python/ecsp_reactive/solver.py,202,222,_deep_freeze_json,False
python/ecsp_reactive/solver.py,225,254,_json_resource_charge_bytes,False
python/ecsp_reactive/solver.py,257,265,_canonical_json_sha256,False
python/ecsp_reactive/solver.py,268,292,_scaled_sum,False
python/ecsp_reactive/solver.py,295,304,_finite_accumulate,False
python/ecsp_reactive/solver.py,307,309,_nullable_finite,False
python/ecsp_reactive/solver.py,312,334,_minimum_positive_ratio,False
python/ecsp_reactive/solver.py,337,353,_strict_headroom_limit,False
python/ecsp_reactive/solver.py,356,413,_front_step_summary,False
python/ecsp_reactive/solver.py,416,467,_projected_history_memory,False
python/ecsp_reactive/solver.py,470,506,_projected_working_set_memory,False
python/ecsp_reactive/solver.py,721,735,_deterministic_npz,False
python/ecsp_reactive/solver.py,738,752,_atomic_write,False
python/ecsp_reactive/solver.py,2549,2554,run_reactive_case,False
python/ecsp_reactive/solver.py,148,197,convert,False
python/ecsp_reactive/solver.py,213,220,freeze,False
python/ecsp_reactive/solver.py,238,248,deep_size,False
python/ecsp_reactive/solver.py,549,569,as_dict,False
python/ecsp_reactive/solver.py,589,594,as_dict,False
python/ecsp_reactive/solver.py,610,611,as_dict,False
python/ecsp_reactive/solver.py,629,673,__post_init__,False
python/ecsp_reactive/solver.py,675,690,summary,False
python/ecsp_reactive/solver.py,692,718,save,False
python/ecsp_reactive/solver.py,797,803,_provider_authentication_status,False
python/ecsp_reactive/solver.py,805,1097,__init__,False
python/ecsp_reactive/solver.py,1099,1148,_constant_prescribed_electrical,False
python/ecsp_reactive/solver.py,1150,1245,_validate_electrical_fields,False
python/ecsp_reactive/solver.py,1247,1262,_electrical_stage_record,False
python/ecsp_reactive/solver.py,1264,1287,initial_state,False
python/ecsp_reactive/solver.py,1289,1333,_validate_stage,False
python/ecsp_reactive/solver.py,1335,1382,_electrical_at_stage,False
python/ecsp_reactive/solver.py,1384,1508,_stage_derivative,False
python/ecsp_reactive/solver.py,1510,1645,_time_limits,False
python/ecsp_reactive/solver.py,1647,1670,_validate_stage_time_limits,False
python/ecsp_reactive/solver.py,1672,1723,_ssprk_trial,False
python/ecsp_reactive/solver.py,1726,1756,_reduced_retry_timestep,False
python/ecsp_reactive/solver.py,1758,1867,_accumulate_stage,False
python/ecsp_reactive/solver.py,1869,2546,run,False
python/ecsp_reactive/validation.py,58,60,_require,False
python/ecsp_reactive/validation.py,63,69,_observed_orders,False
python/ecsp_reactive/validation.py,72,102,_tait_identity_check,False
python/ecsp_reactive/validation.py,105,159,_primitive_roundtrip_check,False
python/ecsp_reactive/validation.py,162,222,_free_stream_conservation_check,False
python/ecsp_reactive/validation.py,225,254,_reaction_bookkeeping_check,False
python/ecsp_reactive/validation.py,257,291,_joule_linear_field_check,False
python/ecsp_reactive/validation.py,294,312,_periodic_thermal_integral_check,False
python/ecsp_reactive/validation.py,315,353,_level_set_translation_check,False
python/ecsp_reactive/validation.py,356,361,_translated_planar_species,False
python/ecsp_reactive/validation.py,364,411,_front_regression_check,False
python/ecsp_reactive/validation.py,414,442,_weno_spatial_convergence_check,False
python/ecsp_reactive/validation.py,445,480,_ssprk_temporal_convergence_check,False
python/ecsp_reactive/validation.py,553,606,_manufactured_coupled_config,False
python/ecsp_reactive/validation.py,609,759,_manufactured_coupled_run,False
python/ecsp_reactive/validation.py,762,1052,_coupled_solver_grid_cfl_check,False
python/ecsp_reactive/validation.py,1055,1078,_deterministic_kernel_signature,False
python/ecsp_reactive/validation.py,1081,1095,_determinism_check,False
python/ecsp_reactive/validation.py,1098,1146,_row_decomposition_parity_check,False
python/ecsp_reactive/validation.py,1149,1158,_execute_check,False
python/ecsp_reactive/validation.py,1161,1176,_mpi_status,False
python/ecsp_reactive/validation.py,1179,1320,run_validation,False
python/ecsp_reactive/validation.py,1323,1332,write_validation_report,False
python/ecsp_reactive/validation.py,499,521,analytic_fields,False
python/ecsp_reactive/validation.py,523,550,initial_state,False
python/ecsp_reactive/validation.py,1106,1111,stencil,False
python/ecsp_v6/composition.py,10,57,_resolve_retained_water,False
python/ecsp_v6/composition.py,60,134,composition_summary,False
python/ecsp_v6/composition.py,137,155,save_composition_summary,False
python/ecsp_v6/config.py,14,21,deep_merge,False
python/ecsp_v6/config.py,37,57,apply_compatibility_profile,False
python/ecsp_v6/config.py,65,81,_normalize_yaml_scalars,False
python/ecsp_v6/config.py,84,89,load_yaml,False
python/ecsp_v6/config.py,92,111,resolve_manufacturing_component_limits,False
python/ecsp_v6/config.py,114,127,resolve_bootstrap_component_bounds,False
python/ecsp_v6/config.py,130,136,load_config,False
python/ecsp_v6/config.py,139,1058,validate_config,False
python/ecsp_v6/config.py,1061,1063,save_resolved_json,False
python/ecsp_v6/manufacturability.py,14,16,_component_sizes,False
python/ecsp_v6/manufacturability.py,19,24,_minimum_gap,False
python/ecsp_v6/manufacturability.py,27,31,_minimum_width_proxy,False
python/ecsp_v6/manufacturability.py,34,38,_direct_contact_pixels,False
python/ecsp_v6/manufacturability.py,43,56,_boundary_zone,False
python/ecsp_v6/manufacturability.py,59,66,_all_components_touch_boundary,False
python/ecsp_v6/manufacturability.py,69,101,_connectivity_diagnostics,False
python/ecsp_v6/manufacturability.py,103,110,_remove_small_components,False
python/ecsp_v6/manufacturability.py,113,119,_limit_components,False
python/ecsp_v6/manufacturability.py,123,158,_limit_total_components,False
python/ecsp_v6/manufacturability.py,161,166,_disk_structure,False
python/ecsp_v6/manufacturability.py,169,192,_round_mask,False
python/ecsp_v6/manufacturability.py,195,212,_corner_radius_pixels,False
python/ecsp_v6/manufacturability.py,215,248,corner_radius_diagnostics,False
python/ecsp_v6/manufacturability.py,251,264,_fixed_area_targets,False
python/ecsp_v6/manufacturability.py,267,278,fixed_area_targets,False
python/ecsp_v6/manufacturability.py,281,295,_allowed_area,False
python/ecsp_v6/manufacturability.py,298,304,_signed_distance_score,False
python/ecsp_v6/manufacturability.py,307,316,_top_k_mask,False
python/ecsp_v6/manufacturability.py,319,349,_exact_boundary_adjustment,False
python/ecsp_v6/manufacturability.py,352,504,_project_one_polarity_area,False
python/ecsp_v6/manufacturability.py,507,677,project_geometry_constraints,False
python/ecsp_v6/manufacturability.py,681,682,_component_count,False
python/ecsp_v6/manufacturability.py,685,687,_bridge_structure,False
python/ecsp_v6/manufacturability.py,690,755,_shortest_safe_path,False
python/ecsp_v6/manufacturability.py,758,887,_connect_one_polarity,False
python/ecsp_v6/manufacturability.py,890,982,connect_same_polarity_networks,False
python/ecsp_v6/manufacturability.py,985,1007,_cut_clearance_moat,False
python/ecsp_v6/manufacturability.py,1010,1014,_mask_iou,False
python/ecsp_v6/manufacturability.py,1017,1130,repair,False
python/ecsp_v6/manufacturability.py,1132,1308,evaluate,False
python/ecsp_v6/manufacturability.py,430,445,consider,False
python/ecsp_v6/maskio.py,11,17,save_geometry,False
python/ecsp_v6/maskio.py,20,27,load_geometry,False
python/ecsp_v6/maskio.py,30,34,load_library,False
python/ecsp_v6/physics/bc_global.py,84,100,_strict_resource_integer,False
python/ecsp_v6/physics/bc_global.py,103,122,_bc_resource_limits,False
python/ecsp_v6/physics/bc_global.py,125,153,_positive_time_step_count,False
python/ecsp_v6/physics/bc_global.py,156,167,_is_time_grid_aligned,False
python/ecsp_v6/physics/bc_global.py,170,172,_time_match_tolerance,False
python/ecsp_v6/physics/bc_global.py,175,203,_require_unclipped_faradaic_inventory,False
python/ecsp_v6/physics/bc_global.py,251,272,bc_model_contract,False
python/ecsp_v6/physics/bc_global.py,285,316,_as_channel,False
python/ecsp_v6/physics/bc_global.py,319,331,_interp1d,False
python/ecsp_v6/physics/bc_global.py,334,398,_property_from_config,False
python/ecsp_v6/physics/bc_global.py,401,474,bc_transport_fields,False
python/ecsp_v6/physics/bc_global.py,477,511,_invalid_bc_constitutive_cells,False
python/ecsp_v6/physics/bc_global.py,514,548,_raise_if_invalid_bc_constitutive,False
python/ecsp_v6/physics/bc_global.py,551,577,_divergence_k_grad,False
python/ecsp_v6/physics/bc_global.py,580,614,_thermal_diffusive_cfl,False
python/ecsp_v6/physics/bc_global.py,617,632,_channel_rate,False
python/ecsp_v6/physics/bc_global.py,635,640,_global_progress,False
python/ecsp_v6/physics/bc_global.py,643,757,_reaction_inventory,False
python/ecsp_v6/physics/bc_global.py,760,787,_masked_integral_ratio,False
python/ecsp_v6/physics/bc_global.py,790,830,_validate_bc_config,False
python/ecsp_v6/physics/bc_global.py,833,1454,_validate_bc_runtime_contract,False
python/ecsp_v6/physics/bc_global.py,1457,1468,_serialize_handoff,False
python/ecsp_v6/physics/bc_global.py,1471,1487,_select_active_batch,False
python/ecsp_v6/physics/bc_global.py,1490,1531,_scatter_active_batch,False
python/ecsp_v6/physics/bc_global.py,1534,1567,_scatter_solver_diagnostics,False
python/ecsp_v6/physics/bc_global.py,1570,2296,continue_bc_onset_batch_to_evaluation,False
python/ecsp_v6/physics/bc_global.py,2299,2588,complete_bc_evaluation_output,False
python/ecsp_v6/physics/bc_global.py,2591,3985,run_bc_global_batch,False
python/ecsp_v6/physics/bc_global.py,1009,1022,strict_integer,False
python/ecsp_v6/physics/bc_global.py,1540,1551,merge_tensor,False
python/ecsp_v6/physics/bc_global.py,1626,1632,field,False
python/ecsp_v6/physics/bc_global.py,2319,2322,replace,False
python/ecsp_v6/physics/bc_global.py,1727,1735,inconsistent,False
python/ecsp_v6/physics/bc_global.py,2491,2499,merge_field,False
python/ecsp_v6/physics/composition_model.py,28,53,build_composition,False
python/ecsp_v6/physics/coupled.py,44,46,_density,False
python/ecsp_v6/physics/coupled.py,49,75,_validate_explicit_stability,False
python/ecsp_v6/physics/coupled.py,78,98,_history_at_time,False
python/ecsp_v6/physics/coupled.py,101,867,run_coupled_batch,False
python/ecsp_v6/physics/electrochem.py,15,30,_batch_voltage_vector,False
python/ecsp_v6/physics/electrochem.py,33,69,initial_state,False
python/ecsp_v6/physics/electrochem.py,72,165,transport_fields,False
python/ecsp_v6/physics/electrochem.py,169,203,_masked_gradient_propellant,False
python/ecsp_v6/physics/electrochem.py,206,347,_surface_finite_volume_power_density,False
python/ecsp_v6/physics/electrochem.py,349,477,compute_current,False
python/ecsp_v6/physics/electrochem.py,480,549,interface_normal_current,False
python/ecsp_v6/physics/electrochem.py,553,577,_activity_coefficient,False
python/ecsp_v6/physics/electrochem.py,580,607,_equilibrium_potential,False
python/ecsp_v6/physics/electrochem.py,610,663,update_interfacial_blocking,False
python/ecsp_v6/physics/electrochem.py,665,739,_reaction_candidate,False
python/ecsp_v6/physics/electrochem.py,742,852,_reaction_candidate_and_deta,False
python/ecsp_v6/physics/electrochem.py,855,867,_finish_heat,False
python/ecsp_v6/physics/electrochem.py,870,996,_interface_kinetic_candidates,False
python/ecsp_v6/physics/electrochem.py,999,1042,_robin_face_values,False
python/ecsp_v6/physics/electrochem.py,1045,1050,_relative_rms_change,False
python/ecsp_v6/physics/electrochem.py,1053,1075,_gauge_mask_for_geometry,False
python/ecsp_v6/physics/electrochem.py,1078,1100,_apply_electrolyte_offset,False
python/ecsp_v6/physics/electrochem.py,1105,1168,_interface_context_fields,False
python/ecsp_v6/physics/electrochem.py,1171,1207,_directional_interface_geometry,False
python/ecsp_v6/physics/electrochem.py,1210,1272,_local_bv_channels,False
python/ecsp_v6/physics/electrochem.py,1275,1342,_local_bv_channels_from_electrode_gap,False
python/ecsp_v6/physics/electrochem.py,1345,1372,_series_contact_slope,False
python/ecsp_v6/physics/electrochem.py,1375,1754,_implicit_bv_surface_contacts,False
python/ecsp_v6/physics/electrochem.py,1757,1763,_batch_membership,False
python/ecsp_v6/physics/electrochem.py,1766,1799,_batch_scatter_max,False
python/ecsp_v6/physics/electrochem.py,1802,1825,_batch_scatter_sum,False
python/ecsp_v6/physics/electrochem.py,1828,2361,_implicit_bv_robin_faces,False
python/ecsp_v6/physics/electrochem.py,2364,2567,_balance_nonlinear_robin_gauge,False
python/ecsp_v6/physics/electrochem.py,2569,2809,_solve_nonlinear_robin_potential,False
python/ecsp_v6/physics/electrochem.py,2811,3052,_solve_surface_overlay_potential,False
python/ecsp_v6/physics/electrochem.py,3055,3327,interface_reactions,False
python/ecsp_v6/physics/electrochem.py,3329,3458,solve_electrical_and_reaction,False
python/ecsp_v6/physics/electrochem.py,3460,3497,static_solver,False
python/ecsp_v6/physics/electrochem.py,1030,1035,ghost,False
python/ecsp_v6/physics/electrochem.py,1926,1933,indexed_contribution,False
python/ecsp_v6/physics/electrochem.py,1935,2012,evaluate_gap,False
python/ecsp_v6/physics/electrochem.py,2297,2302,average_current,False
python/ecsp_v6/physics/electrochem.py,2304,2309,weighted_eta,False
python/ecsp_v6/physics/electrochem.py,2447,2470,evaluate,False
python/ecsp_v6/physics/electrochem.py,2866,2888,retain_latest_active,False
python/ecsp_v6/physics/electrochem.py,1481,1526,evaluate,False
python/ecsp_v6/physics/errors.py,11,24,__init__,False
python/ecsp_v6/physics/errors.py,26,29,__reduce__,False
python/ecsp_v6/physics/geometry.py,37,39,_direct_contact,False
python/ecsp_v6/physics/geometry.py,42,48,_component_count,False
python/ecsp_v6/physics/geometry.py,51,61,_minimum_clear_distance_m,False
python/ecsp_v6/physics/geometry.py,64,233,load_and_resize_geometry,False
python/ecsp_v6/physics/geometry.py,236,281,load_geometry_batch,False
python/ecsp_v6/physics/geometry.py,33,34,batch_size,False
python/ecsp_v6/physics/numerics.py,11,27,resolve_device,False
python/ecsp_v6/physics/numerics.py,30,36,resolve_dtype,False
python/ecsp_v6/physics/numerics.py,39,47,validate_device_dtype,False
python/ecsp_v6/physics/numerics.py,50,61,configure_torch,False
python/ecsp_v6/physics/numerics.py,64,65,as_tensor,False
python/ecsp_v6/physics/numerics.py,68,73,ensure_batch,False
python/ecsp_v6/physics/numerics.py,76,88,physical_floor,False
python/ecsp_v6/physics/numerics.py,91,110,harmonic_mean,False
python/ecsp_v6/physics/numerics.py,113,120,apply_neumann_boundary,False
python/ecsp_v6/physics/numerics.py,123,139,matlab_gradient,False
python/ecsp_v6/physics/numerics.py,142,151,laplacian_neumann,False
python/ecsp_v6/physics/numerics.py,154,162,_positive_half_up_indices,False
python/ecsp_v6/physics/numerics.py,165,176,resize_nearest_numpy,False
python/ecsp_v6/physics/numerics.py,179,183,resize_linear_tensor,False
python/ecsp_v6/physics/numerics.py,186,200,resize_nearest_tensor,False
python/ecsp_v6/physics/numerics.py,203,208,percentile_linear,False
python/ecsp_v6/physics/numerics.py,211,213,batch_masked_mean,False
python/ecsp_v6/physics/numerics.py,216,218,batch_masked_max,False
python/ecsp_v6/physics/numerics.py,221,252,batch_quantile_masked,False
python/ecsp_v6/physics/numerics.py,265,297,to_cpu_dicts,False
python/ecsp_v6/physics/potential.py,13,24,_batch_voltage_field,False
python/ecsp_v6/physics/potential.py,27,95,diffusion_current_divergence,False
python/ecsp_v6/physics/potential.py,98,101,_shift_east,False
python/ecsp_v6/physics/potential.py,104,107,_shift_west,False
python/ecsp_v6/physics/potential.py,110,113,_shift_north,False
python/ecsp_v6/physics/potential.py,116,119,_shift_south,False
python/ecsp_v6/physics/potential.py,122,131,_neighbor_coefficients,False
python/ecsp_v6/physics/potential.py,134,140,_active_mask,False
python/ecsp_v6/physics/potential.py,143,147,_fixed_potential,False
python/ecsp_v6/physics/potential.py,150,331,_build_linear_system,False
python/ecsp_v6/physics/potential.py,334,341,_apply_operator,False
python/ecsp_v6/physics/potential.py,344,346,_dot_batch,False
python/ecsp_v6/physics/potential.py,349,375,_norm_batch,False
python/ecsp_v6/physics/potential.py,378,386,_finite_norm_converged,False
python/ecsp_v6/physics/potential.py,389,395,_solver_threshold,False
python/ecsp_v6/physics/potential.py,398,435,_equilibrate_linear_system,False
python/ecsp_v6/physics/potential.py,439,475,_mg_restrict,False
python/ecsp_v6/physics/potential.py,478,481,_mg_prolong,False
python/ecsp_v6/physics/potential.py,484,510,_coarsen_linear_system,False
python/ecsp_v6/physics/potential.py,513,526,_mg_jacobi,False
python/ecsp_v6/physics/potential.py,529,564,_mg_v_cycle,False
python/ecsp_v6/physics/potential.py,567,577,_apply_pcg_preconditioner,False
python/ecsp_v6/physics/potential.py,579,769,_pcg_correction_core,False
python/ecsp_v6/physics/potential.py,772,851,_steepest_descent_correction_core,False
python/ecsp_v6/physics/potential.py,854,977,_solve_pcg_system,False
python/ecsp_v6/physics/potential.py,980,1055,solve_pcg,False
python/ecsp_v6/physics/potential.py,1058,1354,solve_bicgstab,False
python/ecsp_v6/physics/potential.py,1357,1523,solve_direct_cpu,False
python/ecsp_v6/physics/potential.py,1526,1547,_weighted_candidate,False
python/ecsp_v6/physics/potential.py,1550,1644,solve_rb_sor,False
python/ecsp_v6/physics/potential.py,1647,1718,solve_potential,False
python/ecsp_v6/physics/potential.py,623,641,restart_rows,False
python/ecsp_v6/physics/potential.py,1119,1141,restart_rows,False
python/ecsp_v6/physics/species.py,12,80,_flux_divergence_charged,False
python/ecsp_v6/physics/species.py,83,121,_flux_divergence_neutral,False
python/ecsp_v6/physics/species.py,124,212,_limited_update,False
python/ecsp_v6/physics/species.py,215,269,_species_rates,False
python/ecsp_v6/physics/species.py,272,303,_choose_substeps,False
python/ecsp_v6/physics/species.py,306,414,update_species,False
python/evaluate_area_matched_staggered.py,13,24,_load_config,False
python/evaluate_area_matched_staggered.py,27,208,main,False
python/make_a100_cpu48_hybrid_config.py,12,94,main,False
python/mps_numerical_preflight.py,40,92,_representative_interdigitated_geometry,False
python/mps_numerical_preflight.py,95,124,_stress_conductivity,False
python/mps_numerical_preflight.py,127,170,_mps_sensitive_operation_smoke,False
python/mps_numerical_preflight.py,173,182,_known_solution,False
python/mps_numerical_preflight.py,185,343,run_preflight,False
python/mps_numerical_preflight.py,346,370,main,False
python/preflight_reactive_a100.py,25,33,source_fingerprint,False
python/preflight_reactive_a100.py,36,43,require_gpu_tests,False
python/preflight_reactive_a100.py,46,94,main,False
python/preflight_reactive_a100.py,59,61,run,False
python/run_bc_native.py,8,51,main,False
python/run_bc_post_onset.py,19,40,main,False
python/run_nsga2_electrical_solid_loop.py,19,34,set_reproducible_seed,False
python/run_nsga2_electrical_solid_loop.py,37,42,load_config,False
python/run_nsga2_electrical_solid_loop.py,45,200,main,False
python/tests/test_area_matched_staggered_baseline.py,20,26,_boxes,True
python/tests/test_area_matched_staggered_baseline.py,29,95,_assert_reference,True
python/tests/test_area_matched_staggered_baseline.py,98,113,test_area_matched_staggered_user_20mm_constraints,True
python/tests/test_area_matched_staggered_baseline.py,116,131,test_area_matched_staggered_user_25mm_constraints,True
python/tests/test_area_matched_staggered_baseline.py,134,147,test_exact_two_finger_layout_is_not_silently_replaced_when_infeasible,True
